Date,Close,Close_10,Close_15,Close_20,Close_5,High,Low,MACD,MACD_10,MACD_15,MACD_20,MACD_5,MA_20,MA_20_10,MA_20_15,MA_20_20,MA_20_5,Open,RSI_14,RSI_14_10,RSI_14_15,RSI_14_20,RSI_14_5,Volume,Next_5Day_Return,LABEL
2010-05-10,0.001838232292524361,0.006705230718317718,0.005780342632896058,0.006468479160627979,0.004201676673652078,0.0014339701164243924,0.0017121022499233204,0.36088358530995635,0.37658001091575005,0.381822150405613,0.3814569745109604,0.37174391781777333,0.0035424126449026087,0.004663385641269846,0.004215052439025802,0.0032853523034834047,0.004628355498243084,0.0014384755952934441,0.3144445687276273,0.568432862032502,0.5045809991934053,0.6020869210354878,0.41522324291542345,0.3314894995729139,-0.5999984741210938,0
2010-05-11,0.0022321388545800246,0.006968182024313886,0.006055598294001849,0.00619322874958728,0.003413863549540742,0.0022161347303138136,0.0028974065127749323,0.3605374118806498,0.37757100433475593,0.38090373338092093,0.3814459915830252,0.3699305986781055,0.0033509306405919235,0.00476794586101908,0.0044837973461154135,0.0035111749009004043,0.004463302576351946,0.0027461779609300368,0.34642927603614765,0.5817706405029908,0.5201108425024921,0.5806432321886533,0.37098665595316255,0.3992224087655739,-0.5999984741210866,0
2010-05-12,0.0022321388545800246,0.004864576591723545,0.005505092221855359,0.007431871349465689,0.001838232292524361,0.0027375811214943343,0.00302910475355139,0.36037867839906856,0.3761230101784456,0.3795288740235026,0.3825169082617031,0.36690826084618916,0.0030979010727869953,0.00476097502015623,0.0046818201648192535,0.003809843165814711,0.004208846097746632,0.0035307973849165275,0.34642927603614765,0.44914798299437086,0.48358654821282493,0.6439237636416055,0.29426890598239674,0.16314099731966658,-0.7999992370605398,0
2010-05-13,0.00367646959384242,0.00420720083442263,0.004404069577432218,0.00825763833278303,0.0014443257304686881,0.0033893866240293055,0.0036876060053654246,0.36184177312362314,0.37425379429625555,0.3772763688024801,0.38402149770171123,0.36417844478443423,0.002879064682769959,0.004767945595108696,0.004752542522989396,0.004093942463960672,0.004016284530436577,0.0030077144432664256,0.45857558840647117,0.4140235472722004,0.41618313231207854,0.6811322707176273,0.27698134190582874,0.2346204824600159,-2.29999923706054,0
2010-05-14,0.00367646959384242,0.004470152140418807,0.0045417000330176495,0.006330853955107629,0.0013130252127147026,0.0033893866240293055,0.0036876060053654246,0.3630856929108167,0.3730133304620535,0.3755672400257438,0.38317023227116515,0.3619767700374284,0.0027559692949082554,0.004747033604340924,0.004766687048580295,0.004283341810801164,0.0037893369595945617,0.003138487672923277,0.458575588406471,0.43032457618531855,0.4255333804118559,0.5394872293647301,0.27106367992529906,0.18586197755588937,-2.400001525878906,0
2010-05-17,0.001050419168413015,0.00420720083442263,0.007018990482839549,0.005780342632896058,0.001838232292524361,0.0020857756189593636,0.0018438004906997784,0.3614652431683545,0.37174391781777333,0.37658001091575005,0.381822150405613,0.36088358530995635,0.002523455842474662,0.004691267941079691,0.004872770585835489,0.004472741157641666,0.003562389388752566,0.002876946202098231,0.305454380186812,0.41522324291542345,0.568432862032502,0.5045809991934053,0.3144445687276273,0.43105063179287795,-0.2000007629394531,0
2010-05-18,0.0014443257304686881,0.0034183519318131445,0.007294246143945329,0.006055598294001849,0.0022321388545800246,0.0014339701164243924,0.0022389052609608972,0.3606993417887461,0.3699305986781055,0.37757100433475593,0.38090373338092093,0.3605374118806498,0.0022977809212493426,0.0045239714831167375,0.004978854123090673,0.004749555694518256,0.0033698275590981295,0.0017000120776298332,0.33526432772752457,0.37098665595316255,0.5817706405029908,0.5201108425024921,0.34642927603614765,0.1793467055462284,-1.099998474121087,0
2010-05-19,0.0011817196861670098,0.0018406491112151475,0.005092206105164139,0.005505092221855359,0.0022321388545800246,0.0009125237252438717,0.0011852992388857436,0.35994206769063836,0.36690826084618916,0.3761230101784456,0.3795288740235026,0.36037867839906856,0.0020857830624405695,0.004266056221219877,0.004971781725403028,0.0049535245638975085,0.003115371080492796,0.0009153926536433425,0.3216721251736943,0.29426890598239674,0.44914798299437086,0.48358654821282493,0.34642927603614765,0.2851639126977114,-0.3999977111816335,0
2010-05-20,0.0006565126063573513,0.0014462246599104,0.004404069577432218,0.004404069577432218,0.00367646959384242,0.001042887809479677,0.0015804040091468626,0.35893233929496315,0.36417844478443423,0.37425379429625555,0.3772763688024801,0.36184177312362314,0.001901140111084643,0.004070877197536706,0.004978853853306292,0.005026370509280059,0.002895300605419432,0.0015692438364616386,0.2945977975491718,0.27698134190582874,0.4140235472722004,0.41618313231207854,0.45857558840647117,0.18636859002680334,-0.2000007629394602,0
2010-05-21,0.0005252070798096585,0.0013147515146018295,0.004679325238538009,0.0045417000330176495,0.00367646959384242,0.0002607182227089007,0.00026340150551879313,0.35813809114894196,0.3619767700374284,0.3730133304620535,0.3755672400257438,0.3630856929108167,0.001702819575565684,0.0038408447672704476,0.0049576371998121295,0.005040939753933607,0.0027715110451732765,0.0,0.28777689034239845,0.27106367992529906,0.43032457618531855,0.4255333804118559,0.458575588406471,0.2689464227857795,-0.09999847412109375,0
2010-05-24,0.0007878131241113367,0.0018406491112151475,0.004404069577432218,0.007018990482839549,0.001050419168413015,0.0009125237252438717,0.0013170025036280694,0.3579234932407675,0.36088358530995635,0.37174391781777333,0.37658001091575005,0.3614652431683545,0.0013950809754748258,0.0036108123370042085,0.004901059097448525,0.005150208672007411,0.00253768637856264,0.0017000120776298332,0.3119696450274029,0.3144445687276273,0.41522324291542345,0.568432862032502,0.305454380186812,0.11365791876527938,1.200000762939453,1
2010-05-25,0.0,0.0022350735625198855,0.0035783078441799492,0.007294246143945329,0.0014443257304686881,0.0,0.0005267979870717088,0.3570940936188691,0.3605374118806498,0.3699305986781055,0.37757100433475593,0.3606993417887461,0.0010326333430979986,0.003415633047410654,0.004731325329926453,0.0052594775900812055,0.0023107388077206344,0.0006538511828182962,0.26828621316918033,0.34642927603614765,0.37098665595316255,0.5817706405029908,0.33526432772752457,0.2849459515183647,1.399997711181634,1
2010-05-26,0.0006565126063573513,0.0022350735625198855,0.0019267791276103292,0.005092206105164139,0.0011817196861670098,0.00013035911135445035,0.0010536009981092858,0.35726562309905696,0.36037867839906856,0.36690826084618916,0.3761230101784456,0.35994206769063836,0.0008137972139541998,0.003157717785513774,0.004469652550740115,0.005252192828811815,0.0020975454284158923,0.0007846244124751478,0.32936157339993316,0.34642927603614765,0.29426890598239674,0.44914798299437086,0.3216721251736943,0.25192777826868135,0.8999977111816335,1
2010-05-27,0.0003939065620556637,0.003681303237809312,0.0015138982609841894,0.004404069577432218,0.0006565126063573513,0.0005214414182991657,0.0,0.3572819340756009,0.36184177312362314,0.36417844478443423,0.37425379429625555,0.35893233929496315,0.0006154769393084787,0.0029346559301999912,0.004271630001820636,0.005259477312195983,0.0019118612192188598,0.00026154147082504617,0.3136130958640345,0.45857558840647117,0.27698134190582874,0.4140235472722004,0.2945977975491718,0.3267473712114518,2.099998474121094,1
2010-05-28,0.0003939065620556637,0.003681303237809312,0.0013762730554638398,0.004679325238538009,0.0005252070798096585,0.000651805502534971,0.0007901994925905019,0.3574442978100569,0.3630856929108167,0.3619767700374284,0.3730133304620535,0.35813809114894196,0.00040347934137296315,0.002809183719682976,0.004038246273816085,0.005237623584158266,0.0017124222937957914,0.0007846244124751478,0.3136130958640345,0.458575588406471,0.27106367992529906,0.43032457618531855,0.28777689034239845,0.35996583311242675,2.299999237060547,1
2010-05-31,0.0023634443811277176,0.0010518002086056528,0.0019267791276103292,0.004404069577432218,0.0007878131241113367,0.001694693312014648,0.0014487007444045367,0.35972809670684236,0.3614652431683545,0.36088358530995635,0.37174391781777333,0.3579234932407675,0.00030773860009086795,0.0025721807144642706,0.0038048625458115544,0.005179346605544063,0.001402948262008232,0.001046160894811537,0.48120706237988853,0.305454380186812,0.3144445687276273,0.41522324291542345,0.3119696450274029,0.14942122470619423,-1.0,0
2010-06-01,0.001838232292524361,0.0014462246599104,0.0023396599942364592,0.0035783078441799492,0.0,0.0014339701164243924,0.0019755037554421043,0.3611034086654312,0.3606993417887461,0.3605374118806498,0.3699305986781055,0.3570940936188691,0.00022567492122530997,0.002342148284198022,0.0036068397271076945,0.005004516225471876,0.0010384566770384072,0.0020923267781117402,0.44322174550454857,0.33526432772752457,0.34642927603614765,0.37098665595316255,0.26828621316918033,0.16079055108833318,-1.299999237060547,0
2010-06-02,0.001838232292524361,0.0011832733539142326,0.0023396599942364592,0.0019267791276103292,0.0006565126063573513,0.001955416507604913,0.0021072019962185716,0.362286967191064,0.35994206769063836,0.36037867839906856,0.36690826084618916,0.35726562309905696,0.00022567492122530997,0.0021260570038366855,0.0033451669479213366,0.004734986171979465,0.0008183864643094246,0.0019615535484548887,0.44322174550454857,0.3216721251736943,0.34642927603614765,0.29426890598239674,0.32936157339993316,0.20759918706370947,-1.20000076293946,0
2010-06-03,0.0031512575052390635,0.0006573757573009148,0.0038535635052857294,0.0015138982609841894,0.0003939065620556637,0.0027375811214943343,0.0036876060053654246,0.36464604147404045,0.35893233929496315,0.36184177312362314,0.36417844478443423,0.3572819340756009,0.00031457713129914145,0.0019378488210163643,0.0031188553478200603,0.004531017580485414,0.0006189478012307377,0.0032692559140914813,0.5389244673771144,0.2945977975491718,0.45857558840647117,0.27698134190582874,0.3136130958640345,0.27637477541162264,-1.399997711181634,0
2010-06-04,0.003413863549540742,0.0005258975966133179,0.0038535635052857294,0.0013762730554638398,0.0003939065620556637,0.0027375811214943343,0.003292506259070174,0.3668278306504072,0.35813809114894196,0.3630856929108167,0.3619767700374284,0.3574442978100569,0.0004239951958710505,0.0017356989564703534,0.0029915551570707036,0.0042906260163000885,0.0004057546842703965,0.002876946202098231,0.5561755620771193,0.28777689034239845,0.458575588406471,0.27106367992529906,0.3136130958640345,0.24645518541427353,-0.5,0
2010-06-07,0.001050419168413015,0.0007888489026094853,0.0011010173943580498,0.0019267791276103292,0.0023634443811277176,0.001042887809479677,0.0013170025036280694,0.36616738199483856,0.3579234932407675,0.3614652431683545,0.36088358530995635,0.35972809670684236,0.00038296348687488557,0.0014220182972226431,0.0027510993011629088,0.004050234452114784,0.00030947403178756933,0.001830785307286685,0.3894609487329637,0.3119696450274029,0.305454380186812,0.3144445687276273,0.48120706237988853,0.4076286412771347,1.899997711181634,1
2010-06-08,0.00013130051775398548,0.0,0.0015138982609841894,0.0023396599942364592,0.001838232292524361,0.00039108230694470604,0.0009219027573328279,0.3647607948163606,0.3570940936188691,0.3606993417887461,0.3605374118806498,0.3611034086654312,0.0002735454223029862,0.0010525722406240633,0.002517715573158368,0.00384626558273551,0.00022694757084199552,0.0007846244124751478,0.33949826712154146,0.26828621316918033,0.33526432772752457,0.34642927603614765,0.44322174550454857,0.23796648110512209,2.900001525878913,1
2010-06-09,0.00026260103550797097,0.0006573757573009148,0.0012386425998784092,0.0023396599942364592,0.001838232292524361,0.00013035911135445035,0.0007901994925905019,0.36385704485575,0.35726562309905696,0.35994206769063836,0.36037867839906856,0.362286967191064,0.00017096588893937,0.0008295106512206642,0.0022984761009603354,0.003576735529243078,0.00022694757084199552,0.0001307732296568516,0.34965179254865825,0.32936157339993316,0.3216721251736943,0.34642927603614765,0.44322174550454857,0.27071367559129333,3.5,1
2010-06-10,0.0013130252127147026,0.000394424451304738,0.0006881365277319199,0.0038535635052857294,0.0031512575052390635,0.0011732469208341368,0.0014487007444045367,0.3642950273961995,0.3572819340756009,0.35893233929496315,0.36184177312362314,0.36464604147404045,4.787050107767621e-05,0.000627361052585037,0.0021075259497285006,0.0033436284484419307,0.00031635112755620093,0.0019615535484548887,0.42746605565735313,0.3136130958640345,0.2945977975491718,0.45857558840647117,0.5389244673771144,0.16956201584636682,3.29999923706054,1
2010-06-11,0.0027573509431833908,0.000394424451304738,0.0005505060721464893,0.0038535635052857294,0.003413863549540742,0.0020857756189593636,0.00302910475355139,0.36618099880703836,0.3574442978100569,0.35813809114894196,0.3630856929108167,0.3668278306504072,0.0,0.000411270038134104,0.0019024310031213868,0.0032125058023304096,0.00042638623392070193,0.002484636490104981,0.518013481647451,0.3136130958640345,0.28777689034239845,0.458575588406471,0.5561755620771193,0.2420959618273394,2.799999237060547,1
2010-06-14,0.0035451640672947275,0.0023665517232074823,0.0008257617332522695,0.0011010173943580498,0.001050419168413015,0.003259027512674855,0.004214409016403002,0.36851032299342473,0.35972809670684236,0.3579234932407675,0.3614652431683545,0.36616738199483856,0.000129933919069977,0.0003136806592477202,0.0015841803913558248,0.0029648297547609365,0.00038512313462010084,0.003400029143748333,0.5611626609264723,0.48120706237988853,0.3119696450274029,0.305454380186812,0.3894609487329637,0.2643044387499632,1.5,1
2010-06-15,0.003939075638144108,0.0018406491112151475,0.0,0.0015138982609841894,0.00013130051775398548,0.003910833015209826,0.0039510075108842085,0.37075869313608767,0.3611034086654312,0.3570940936188691,0.3606993417887461,0.3647607948163606,0.00025986809901319176,0.0002300324302662389,0.0012093519470110189,0.0027244381905756213,0.0002750880282556096,0.003923107096909777,0.5819909304472124,0.44322174550454857,0.26828621316918033,0.33526432772752457,0.33949826712154146,0.22021148125239315,0.6999969482421733,1
2010-06-17,0.00485818928000943,0.0018406491112151475,0.0006881365277319199,0.0012386425998784092,0.00026260103550797097,0.004432274433508992,0.005268010014512278,0.3734537022300556,0.362286967191064,0.35726562309905696,0.35994206769063836,0.36385704485575,0.0004513498424506394,0.0002300324302662389,0.0009830406166941225,0.002498615593158621,0.00017193001765975966,0.00483849975055312,0.628220232201193,0.44322174550454857,0.32936157339993316,0.3216721251736943,0.34965179254865825,0.32927454272333656,-0.09999847412108664,0
